Op40 01 h forecast valid for grid point 4.7 nm / 185 deg from AWO:
Op40        14     17      Feb    2016
   CAPE      0    CIN      1  Helic  99999     PW  99999
      5    612  19200   -490   -856    241     14
      5    535  20087   -489   -857    246      9
      4    500  20541   -484   -857    251      8
      5    464  21042   -478   -858    257      6
      5    396  22081   -460   -864    340      4
      5    334  23226   -452   -872     34      6
      5    275  24518   -433   -878     47     11
      5    220  26011   -422   -883     54     13
      5    170  27791   -413   -898     53     18
      5    123  30074   -389   -923     24     20

Op40 01 h forecast valid for grid point 4.7 nm / 185 deg from AWO:
Op40        01     18      Feb    2016
   CAPE      0    CIN     -3  Helic  99999     PW  99999
      1  23062      0  48.09 122.18     42  99999
      2  99999  99999  99999     66  99999  99999
      3           AWO                   12     kt
      9   9807     77    120     73     81      3
      4  10000  99999  99999  99999  99999  99999
      5   9770    105    129     61     92     12
      5   9718    154    129     54     93     15
      5   9632    236    138     38     97     20
      5   9488    355    138     25    101     20
      5   9313    511    127     15     97     15
      4   9250    570    123     12     98     14
      5   9115    698    114      4    100     12
      5   8888    910     97      0    112     13
      5   8639   1148     78      3    131     13
      4   8500   1271     68      6    143     14
      5   8341   1417     57      9    156     15
      5   8038   1722     34     12    175     20
      5   7717   2068     10     -4    187     25
      5   7337   2457    -12    -31    194     27
      4   7000   2827    -31    -58    199     27
      5   6939   2896    -35    -63    200     27
      5   6525   3391    -66    -97    199     25
      5   6066   3948   -100   -126    195     28
      5   5597   4559   -144   -171    195     33
      5   5131   5193   -191   -232    197     35
      4   5000   5384   -207   -253    199     36
      5   4721   5812   -241   -300    203     39
      5   4357   6403   -291   -355    210     45
      5   4018   6968   -339   -401    213     51
      4   4000   6999   -342   -404    213     51
      5   3715   7509   -387   -445    212     56
      5   3443   8024   -433   -488    210     59
      5   3197   8514   -477   -527    210     60
      4   3000   8921   -513   -558    211     62
      5   2973   8980   -518   -562    211     62
      5   2785   9422   -551   -599    214     65
      5   2604   9845   -571   -640    217     65
      4   2500  10094   -573   -661    218     64
      5   2435  10256   -575   -674    219     63
      5   2288  10656   -566   -699    219     62
      5   2152  11057   -549   -726    217     63
      5   2016  11477   -533   -757    216     65
      5   1880  11931   -520   -791    217     65
      5   1742  12421   -509   -825    219     63
      5   1606  12953   -506   -848    220     60
      4   1500  13396   -511   -855    221     58
      5   1469  13533   -512   -857    221     57
      5   1333  14167   -520   -856    223     54
      5   1196  14868   -528   -856    227     52
      5   1059  15652   -533   -858    230     52
      4   1000  16017   -530   -858    231     51
      5    923  16528   -525   -859    233     50
      5    796  17455   -503   -858    234     42
      4    700  18299   -481   -856    233     27
      5    694  18356   -480   -856    233     26
      5    610  19221   -488   -856    238     15
      5    533  20108   -491   -857    248     11
      4    500  20534   -485   -857    260      9
      5    462  21062   -478   -858    275      7
      5    396  22099   -468   -864    338      6
      5    333  23239   -460   -872     15      8
      5    275  24525   -441   -878     35     11
      5    220  26012   -427   -884     46     13
      5    170  27789   -411   -901     49     19
      5    123  30069   -387   -923     31     22

Op40 02 h forecast valid for grid point 4.7 nm / 185 deg from AWO:
Op40        02     18      Feb    2016
   CAPE     20    CIN      2  Helic  99999     PW  99999
      1  23062      0  48.09 122.18     42  99999
      2  99999  99999  99999     66  99999  99999
      3           AWO                   12     kt
      9   9808     77    114     68    236      3
      4  10000  99999  99999  99999  99999  99999
      5   9771    105    123     59    137      5
      5   9716    154    125     53    123      8
      5   9633    236    132     42    119     14
      5   9482    355    136     30    121     19
      5   9314    511    133     20    125     21
      4   9250    569    129     18    126     20
      5   9108    699    119     13    129     19
      5   8879    911    101      7    130     16
      5   8620   1148     81      2    132     14
      4   8500   1263     70     -1    135     14
      5   8342   1417     56     -4    140     13
      5   8039   1722     29     -9    153     15
      5   7716   2067      1    -10    171     19
      5   7339   2455    -21    -21    183     26
      4   7000   2826    -46    -46    192     29
      5   6941   2892    -50    -50    194     30
      5   6526   3385    -82    -86    203     30
      5   6065   3939   -110   -127    203     29
      5   5591   4549   -150   -172    197     29
      5   5133   5181   -197   -221    194     30
      4   5000   5374   -212   -242    196     31
      5   4722   5799   -245   -288    200     33
      5   4358   6389   -293   -347    206     41
      5   4016   6954   -340   -383    203     50
      4   4000   6981   -342   -385    203     50
      5   3716   7494   -388   -420    202     56
      5   3441   8009   -436   -462    203     62
      5   3198   8499   -479   -503    205     73
      4   3000   8908   -510   -536    209     80
      5   2974   8965   -514   -541    209     81
      5   2785   9408   -541   -590    211     80
      5   2605   9833   -559   -643    212     72
      4   2500  10085   -566   -666    211     68
      5   2436  10246   -570   -681    210     65
      5   2289  10647   -567   -707    209     62
      5   2152  11047   -550   -733    208     63
      5   2015  11468   -534   -764    209     64
      5   1880  11920   -522   -796    212     64
      5   1742  12410   -512   -826    215     62
      5   1606  12942   -507   -848    218     60
      4   1500  13382   -509   -854    220     58
      5   1468  13522   -510   -856    220     57
      5   1332  14157   -515   -855    222     53
      5   1195  14859   -523   -855    226     49
      5   1059  15645   -527   -857    230     48
      4   1000  16011   -525   -857    231     48
      5    923  16523   -522   -858    233     47
      5    796  17450   -505   -858    232     39
      4    700  18293   -486   -856    231     27
      5    694  18350   -485   -856    231     26
      5    612  19213   -494   -857    235     15
      5    533  20096   -501   -858    250     10
      4    500  20521   -495   -858    269     10
      5    462  21046   -487   -859    292      9
      5    395  22078   -479   -864    340      9
      5    333  23215   -462   -872      3     11
      5    274  24502   -436   -879     24     13
      5    220  25992   -423   -886     32     14
      5    170  27772   -406   -904     42     17
      5    123  30054   -387   -922     28     19

Op40 03 h forecast valid for grid point 4.7 nm / 185 deg from AWO:
Op40        03     18      Feb    2016
   CAPE      0    CIN     -2  Helic  99999     PW  99999
      1  23062      0  48.09 122.18     42  99999
      2  99999  99999  99999     66  99999  99999
      3           AWO                   12     kt
      9   9820     77    109     70    221      1
      4  10000  99999  99999  99999  99999  99999
      5   9782    105    115     66    210      2
      5   9728    154    119     60    204      3
      5   9645    235    120     50    157      8
      5   9500    354    120     38    139     17
      5   9325    509    115     27    142     24
      4   9250    579    111     23    145     26
      5   9127    696    105     17    150     28
      5   8900    907     91     11    158     31
      5   8632   1144     74      8    166     31
      4   8500   1270     64      5    170     30
      5   8353   1413     53      2    174     28
      5   8051   1718     25     -4    176     23
      5   7728   2061     -5    -12    164     20
      5   7351   2448    -29    -34    162     20
      4   7000   2831    -47    -56    178     24
      5   6953   2885    -49    -59    180     25
      5   6538   3377    -79    -96    193     26
      5   6079   3931   -117   -137    205     31
      5   5610   4539   -158   -177    202     35
      5   5144   5169   -202   -221    194     34
      4   5000   5380   -218   -237    192     33
      5   4734   5787   -248   -269    188     31
      5   4350   6377   -294   -319    185     32
      5   4030   6941   -342   -367    184     36
      4   4000   6991   -346   -371    184     37
      5   3717   7482   -388   -413    185     43
      5   3455   7997   -434   -458    189     50
      5   3196   8487   -486   -508    193     57
      4   3000   8935   -529   -552    199     69
      5   2994   8950   -530   -553    199     69
      5   2783   9390   -556   -580    205     77
      5   2605   9814   -560   -639    206     76
      4   2500  10075   -547   -675    205     72
      5   2440  10229   -540   -696    204     69
      5   2293  10637   -525   -731    202     61
      5   2156  11043   -522   -756    201     57
      5   2018  11467   -524   -781    203     59
      5   1882  11921   -523   -806    207     61
      5   1744  12410   -522   -828    211     61
      5   1609  12939   -520   -845    215     60
      4   1500  13390   -517   -852    217     59
      5   1471  13516   -516   -854    218     59
      5   1335  14151   -513   -854    222     53
      5   1198  14855   -514   -853    228     46
      5   1060  15644   -523   -856    232     42
      4   1000  16016   -523   -857    232     42
      5    924  16523   -523   -858    233     41
      5    797  17449   -505   -857    231     36
      4    700  18293   -485   -856    233     25
      5    694  18350   -484   -856    233     24
      5    612  19213   -494   -856    247     13
      5    535  20098   -499   -857    260     10
      4    500  20537   -488   -858    279      9
      5    462  21051   -476   -859    301      8
      5    395  22089   -461   -864      4      7
      5    333  23235   -446   -872     25     10
      5    275  24529   -428   -880     34     13
      5    220  26024   -421   -890     33     14
      5    170  27804   -410   -906     32     17
      5    123  30083   -391   -922      7     22

Op40 04 h forecast valid for grid point 4.7 nm / 185 deg from AWO:
Op40        04     18      Feb    2016
   CAPE      0    CIN      4  Helic  99999     PW  99999
      1  23062      0  48.09 122.18     42  99999
      2  99999  99999  99999     66  99999  99999
      3           AWO                   12     kt
      9   9828     77    107     70    174      8
      4  10000  99999  99999  99999  99999  99999
      5   9790    105    109     68    177     14
      5   9735    154    107     66    180     18
      5   9633    235    104     63    188     22
      5   9508    353     94     60    201     27
      5   9333    506     79     55    212     32
      4   9250    576     73     52    214     34
      5   9115    691     64     47    217     36
      5   8881    900     50     38    219     34
      5   8640   1134     34     30    216     25
      4   8500   1266     29     27    205     24
      5   8362   1399     23     23    193     22
      5   8059   1702      9     10    184     26
      5   7716   2045     -7     -8    176     23
      5   7359   2432    -28    -30    169     23
      4   7000   2825    -49    -58    174     23
      5   6962   2868    -51    -61    175     23
      5   6527   3360    -81   -104    201     23
      5   6085   3913   -116   -143    212     28
      5   5611   4521   -160   -182    201     35
      5   5153   5151   -204   -225    182     34
      4   5000   5363   -220   -241    178     34
      5   4723   5767   -250   -271    170     34
      5   4358   6357   -295   -319    167     37
      5   4017   6922   -341   -366    167     40
      4   4000   6950   -344   -369    167     40
      5   3716   7462   -390   -414    171     42
      5   3441   7977   -437   -464    175     44
      5   3198   8466   -488   -510    179     49
      4   3000   8914   -530   -551    188     62
      5   2994   8929   -531   -552    188     62
      5   2785   9369   -554   -596    196     72
      5   2605   9793   -558   -667    198     73
      4   2500  10056   -548   -689    198     71
      5   2442  10208   -542   -702    198     70
      5   2293  10616   -526   -726    198     65
      5   2156  11022   -519   -754    198     62
      5   2020  11448   -517   -783    201     61
      5   1882  11903   -520   -810    205     61
      5   1744  12392   -522   -829    210     59
      5   1609  12920   -526   -841    214     56
      4   1500  13365   -529   -847    216     54
      5   1470  13494   -530   -849    217     54
      5   1334  14124   -531   -852    218     52
      5   1197  14825   -520   -853    222     47
      5   1061  15613   -520   -856    231     39
      4   1000  15985   -523   -857    231     37
      5    923  16491   -527   -859    232     35
      5    796  17415   -510   -858    228     32
      4    700  18257   -492   -856    236     23
      5    694  18314   -491   -856    237     22
      5    612  19174   -500   -857    255     12
      5    535  20058   -497   -857    255      9
      4    500  20498   -484   -858    284      7
      5    462  21013   -469   -859    318      5
      5    395  22053   -460   -865     21      7
      5    333  23199   -447   -872     33      9
      5    275  24493   -429   -882     44     13
      5    220  25985   -423   -893     42     13
      5    170  27760   -421   -907     38     15
      5    123  30031   -399   -921      4     22

Op40 05 h forecast valid for grid point 4.7 nm / 185 deg from AWO:
Op40        05     18      Feb    2016
   CAPE      0    CIN     -4  Helic  99999     PW  99999
      1  23062      0  48.09 122.18     42  99999
      2  99999  99999  99999     66  99999  99999
      3           AWO                   12     kt
      9   9824     77     99     77    162      6
      4  10000  99999  99999  99999  99999  99999
      5   9787    105     99     75    171     12
      5   9735    153     96     74    175     14
      5   9649    234     89     72    183     18
      5   9505    352     81     67    190     22
      5   9330    505     72     56    194     26
      4   9250    571     69     51    195     27
      5   9112    689     63     41    196     28
      5   8898    898     53     33    199     25
      5   8637   1132     36     28    195     18
      4   8500   1261     29     24    188     18
      5   8359   1397     22     19    181     18
      5   8056   1699      6      4    181     21
      5   7714   2042     -9    -13    189     23
      5   7356   2428    -31    -34    187     23
      4   7000   2818    -52    -55    183     21
      5   6959   2864    -55    -58    182     21
      5   6545   3355    -85    -90    187     22
      5   6083   3908   -120   -129    188     23
      5   5609   4516   -161   -171    178     27
      5   5151   5145   -208   -219    176     29
      4   5000   5355   -224   -236    177     29
      5   4721   5760   -255   -270    178     30
      5   4357   6349   -303   -319    179     31
      5   4015   6911   -348   -370    179     36
      4   4000   6937   -350   -373    179     36
      5   3715   7450   -399   -422    183     43
      5   3440   7962   -448   -471    184     55
      5   3197   8450   -485   -513    186     68
      4   3000   8898   -514   -554    191     71
      5   2993   8915   -515   -556    191     71
      5   2785   9358   -542   -604    193     68
      5   2604   9783   -557   -662    193     69
      4   2500  10050   -552   -690    193     71
      5   2445  10198   -550   -706    193     72
      5   2292  10604   -535   -730    193     72
      5   2155  11010   -520   -755    196     68
      5   2019  11435   -511   -784    200     63
      5   1881  11892   -510   -808    205     59
      5   1745  12382   -517   -824    209     55
      5   1607  12911   -525   -835    212     52
      4   1500  13363   -529   -841    214     50
      5   1472  13486   -530   -843    214     50
      5   1334  14117   -523   -849    213     50
      5   1198  14821   -509   -851    217     48
      5   1060  15613   -504   -854    228     40
      4   1000  15985   -509   -856    228     37
      5    923  16497   -515   -858    228     33
      5    795  17426   -503   -857    223     32
      4    700  18269   -488   -855    234     24
      5    694  18326   -487   -855    235     23
      5    611  19188   -497   -856    244     14
      5    535  20075   -485   -857    235     10
      4    500  20509   -476   -858    272      8
      5    461  21033   -466   -859    316      5
      5    395  22073   -462   -865     24      7
      5    333  23219   -447   -872     44      8
      5    275  24509   -437   -882     51     13
      5    220  25996   -434   -893     51     13
      5    170  27763   -432   -905     44     14
      5    123  30024   -406   -915     13     21

Op40 06 h forecast valid for grid point 4.7 nm / 185 deg from AWO:
Op40        06     18      Feb    2016
   CAPE      0    CIN      2  Helic  99999     PW  99999
      1  23062      0  48.09 122.18     42  99999
      2  99999  99999  99999     66  99999  99999
      3           AWO                   12     kt
      9   9813     77     96     80    154      7
      4  10000  99999  99999  99999  99999  99999
      5   9776    105     95     80    156     12
      5   9723    153     92     79    158     15
      5   9638    234     87     78    164     18
      5   9494    351     79     74    175     23
      5   9319    505     68     64    184     27
      4   9250    568     64     59    185     28
      5   9121    688     56     49    187     30
      5   8894    897     42     37    188     31
      5   8646   1130     26     26    188     30
      4   8500   1258     18     18    188     30
      5   8348   1394      9      9    189     29
      5   8045   1695     -4     -4    190     27
      5   7705   2036    -20    -20    193     25
      5   7346   2421    -41    -42    196     23
      4   7000   2797    -64    -65    193     22
      5   6948   2855    -67    -69    192     22
      5   6534   3345    -94    -98    178     20
      5   6075   3896   -126   -132    164     21
      5   5606   4503   -164   -175    158     21
      5   5141   5132   -211   -231    165     18
      4   5000   5337   -227   -250    166     21
      5   4731   5746   -258   -288    169     26
      5   4347   6334   -303   -334    157     33
      5   4027   6897   -350   -381    152     38
      4   4000   6941   -354   -385    152     39
      5   3714   7435   -396   -431    151     45
      5   3452   7948   -444   -479    153     52
      5   3194   8436   -486   -520    164     61
      4   3000   8840   -516   -546    174     69
      5   2972   8901   -521   -550    176     70
      5   2782   9343   -540   -592    184     74
      5   2603   9770   -544   -657    189     75
      4   2500  10032   -540   -693    192     72
      5   2441  10187   -537   -714    193     71
      5   2292  10594   -537   -739    195     67
      5   2155  10998   -536   -753    196     64
      5   2017  11421   -525   -777    199     62
      5   1879  11876   -515   -802    204     59
      5   1743  12366   -515   -821    207     56
      5   1606  12896   -515   -832    210     54
      4   1500  13342   -513   -838    211     51
      5   1470  13474   -513   -840    211     50
      5   1334  14110   -512   -846    211     48
      5   1197  14815   -509   -850    214     48
      5   1059  15607   -505   -854    222     44
      4   1000  15979   -506   -855    224     40
      5    924  16493   -507   -857    226     35
      5    796  17423   -503   -857    220     33
      4    700  18258   -484   -855    228     27
      5    693  18324   -483   -855    229     26
      5    611  19188   -490   -855    238     15
      5    535  20077   -481   -856    221     11
      4    500  20511   -476   -858    257      8
      5    461  21034   -471   -860    300      4
      5    395  22072   -470   -865     10      6
      5    333  23212   -458   -872     27      8
      5    275  24499   -445   -883     33     13
      5    220  25981   -439   -893     30     14
      5    170  27744   -435   -903     28     16
      5    123  30003   -409   -911     17     22

Op40 07 h forecast valid for grid point 4.7 nm / 185 deg from AWO:
Op40        07     18      Feb    2016
   CAPE     20    CIN     -6  Helic  99999     PW  99999
      1  23062      0  48.09 122.18     42  99999
      2  99999  99999  99999     66  99999  99999
      3           AWO                   12     kt
      9   9808     77     95     79    134      7
      4  10000  99999  99999  99999  99999  99999
      5   9771    105     95     78    138     12
      5   9719    153     92     77    141     14
      5   9641    234     87     75    149     17
      5   9489    351     80     69    162     20
      5   9314    505     68     58    173     23
      4   9250    558     64     54    176     24
      5   9099    688     54     45    182     27
      5   8890    896     39     34    191     29
      5   8642   1129     24     23    197     30
      4   8500   1254     17     15    197     29
      5   8344   1393     10      6    198     28
      5   8041   1694      0    -18    201     24
      5   7702   2035    -20    -55    212     23
      5   7349   2419    -46    -76    221     25
      4   7000   2792    -68    -85    217     22
      5   6945   2852    -72    -87    216     21
      5   6531   3340    -99   -108    190     18
      5   6079   3890   -130   -140    168     21
      5   5606   4496   -166   -180    154     24
      5   5138   5124   -211   -229    149     26
      4   5000   5325   -226   -245    149     28
      5   4728   5739   -257   -278    149     33
      5   4347   6328   -302   -326    150     40
      5   4025   6890   -350   -376    156     45
      4   4000   6931   -354   -380    157     45
      5   3712   7428   -399   -426    166     50
      5   3451   7941   -448   -473    170     56
      5   3192   8428   -493   -519    169     61
      4   3000   8869   -528   -555    171     67
      5   2991   8891   -530   -557    171     67
      5   2780   9331   -552   -574    177     71
      5   2602   9756   -553   -616    182     75
      4   2500  10021   -542   -669    185     75
      5   2444  10172   -536   -699    187     75
      5   2291  10581   -519   -748    193     71
      5   2154  10989   -509   -764    197     63
      5   2017  11416   -508   -782    200     56
      5   1881  11873   -512   -802    202     53
      5   1743  12363   -514   -819    205     54
      5   1607  12894   -512   -831    208     53
      4   1500  13342   -510   -836    211     51
      5   1470  13473   -510   -838    212     51
      5   1334  14109   -509   -844    214     49
      5   1197  14815   -510   -850    217     47
      5   1059  15606   -509   -855    224     42
      4   1000  15975   -509   -856    225     39
      5    923  16490   -509   -857    227     35
      5    796  17421   -498   -856    219     32
      4    700  18276   -481   -854    230     27
      5    695  18324   -480   -854    231     27
      5    611  19188   -491   -855    237     15
      5    535  20075   -490   -857    216     12
      4    500  20508   -486   -858    246      9
      5    461  21029   -481   -860    281      5
      5    395  22063   -472   -865    359      6
      5    333  23204   -455   -873     32      9
      5    275  24492   -442   -884     37     14
      5    220  25976   -436   -893     33     16
      5    170  27743   -427   -900     27     20
      5    123  30009   -403   -909     13     30

Op40 08 h forecast valid for grid point 4.7 nm / 185 deg from AWO:
Op40        08     18      Feb    2016
   CAPE     20    CIN     -5  Helic  99999     PW  99999
      1  23062      0  48.09 122.18     42  99999
      2  99999  99999  99999     66  99999  99999
      3           AWO                   12     kt
      9   9807     77     94     70    142      6
      4  10000  99999  99999  99999  99999  99999
      5   9769    105     94     69    142     10
      5   9715    153     91     67    144     13
      5   9632    234     86     64    150     16
      5   9487    351     78     59    165     18
      5   9313    504     66     54    184     21
      4   9250    562     61     51    187     22
      5   9115    688     50     45    195     25
      5   8881    895     34     34    200     28
      5   8620   1128     19     20    200     28
      4   8500   1240     13     13    199     27
      5   8342   1392      4      4    197     26
      5   8040   1692     -9    -20    195     24
      5   7718   2031    -27    -57    209     21
      5   7341   2415    -50    -82    225     23
      4   7000   2784    -72    -92    224     24
      5   6944   2847    -76    -94    224     24
      5   6529   3334   -106   -115    209     22
      5   6071   3882   -138   -145    179     22
      5   5602   4486   -170   -181    164     30
      5   5137   5114   -211   -226    165     37
      4   5000   5314   -226   -243    166     39
      5   4727   5729   -258   -277    167     43
      5   4344   6317   -306   -329    166     46
      5   4025   6878   -354   -379    161     47
      4   4000   6919   -358   -383    161     47
      5   3712   7415   -403   -429    158     48
      5   3450   7928   -450   -477    157     49
      5   3192   8414   -494   -521    160     51
      4   3000   8812   -528   -553    164     54
      5   2970   8876   -533   -558    165     54
      5   2780   9316   -552   -574    171     59
      5   2602   9741   -553   -588    177     64
      4   2500   9997   -545   -630    180     66
      5   2438  10157   -540   -657    182     68
      5   2290  10565   -524   -738    186     68
      5   2153  10973   -507   -767    191     65
      5   2015  11401   -500   -785    197     61
      5   1880  11860   -500   -806    202     56
      5   1742  12353   -504   -821    205     51
      5   1605  12885   -508   -830    208     50
      4   1500  13327   -510   -835    211     48
      5   1469  13465   -510   -837    212     48
      5   1332  14101   -506   -844    216     47
      5   1196  14808   -505   -849    221     44
      5   1058  15601   -505   -854    228     40
      4   1000  15961   -503   -855    228     37
      5    921  16488   -500   -856    229     33
      5    796  17422   -490   -855    226     29
      4    700  18259   -491   -855    233     27
      5    693  18324   -491   -855    234     27
      5    611  19185   -500   -856    242     18
      5    535  20068   -497   -857    231     12
      4    500  20500   -492   -859    260      9
      5    461  21019   -487   -861    294      6
      5    395  22052   -472   -865     24      4
      5    333  23192   -458   -873     50      7
      5    275  24478   -442   -884     37     11
      5    220  25964   -431   -891     38     13
      5    170  27737   -417   -897     36     17
      5    123  30005   -401   -909     14     28

Op40 09 h forecast valid for grid point 4.7 nm / 185 deg from AWO:
Op40        09     18      Feb    2016
   CAPE     40    CIN     -1  Helic  99999     PW  99999
      1  23062      0  48.09 122.18     42  99999
      2  99999  99999  99999     66  99999  99999
      3           AWO                   12     kt
      9   9804     77     93     65    162      6
      4  10000  99999  99999  99999  99999  99999
      5   9766    104     93     63    167     10
      5   9714    153     90     61    171     12
      5   9629    234     85     59    183     16
      5   9497    351     74     56    194     19
      5   9310    504     60     51    203     23
      4   9250    556     56     48    204     24
      5   9105    687     45     41    208     26
      5   8878    894     31     29    210     27
      5   8637   1126     18     16    210     26
      4   8500   1246     10      9    209     25
      5   8339   1390      1      1    208     24
      5   8037   1690    -16    -16    203     23
      5   7698   2028    -39    -39    196     19
      5   7338   2410    -61    -76    212     16
      4   7000   2775    -80   -105    221     20
      5   6941   2840    -83   -110    223     21
      5   6527   3326   -108   -132    213     28
      5   6069   3874   -142   -148    183     25
      5   5600   4477   -175   -184    171     33
      5   5136   5103   -218   -248    175     40
      4   5000   5300   -233   -267    175     41
      5   4726   5716   -266   -306    174     43
      5   4345   6301   -315   -352    169     43
      5   4023   6860   -365   -400    166     44
      4   4000   6898   -369   -404    166     44
      5   3711   7395   -417   -450    165     47
      5   3449   7904   -463   -494    166     51
      5   3210   8388   -499   -526    169     54
      4   3000   8823   -521   -541    172     56
      5   2987   8851   -522   -542    172     56
      5   2779   9294   -533   -554    176     57
      5   2602   9722   -537   -591    178     58
      4   2500   9986   -531   -634    179     58
      5   2442  10141   -528   -659    180     58
      5   2288  10551   -516   -733    184     59
      5   2152  10960   -505   -769    188     59
      5   2017  11388   -499   -786    193     58
      5   1879  11848   -495   -807    200     55
      5   1742  12342   -496   -822    206     52
      5   1606  12876   -499   -830    211     49
      4   1500  13318   -501   -835    214     47
      5   1468  13458   -501   -837    215     46
      5   1333  14096   -501   -844    219     45
      5   1195  14804   -502   -850    224     41
      5   1058  15598   -504   -854    228     35
      4   1000  15964   -502   -855    226     33
      5    923  16485   -500   -856    224     29
      5    796  17420   -490   -855    223     26
      4    700  18273   -495   -855    228     25
      5    695  18321   -495   -855    228     25
      5    611  19183   -492   -855    239     17
      5    534  20071   -480   -857    244     10
      4    500  20499   -480   -858    270      8
      5    461  21027   -479   -860    301      6
      5    395  22064   -467   -865    348      3
      5    332  23205   -459   -873     12      5
      5    274  24493   -436   -884     36      9
      5    220  25982   -430   -889     40     13
      5    170  27749   -429   -896     30     17
      5    123  30008   -410   -910     12     31

Op40 10 h forecast valid for grid point 4.7 nm / 185 deg from AWO:
Op40        10     18      Feb    2016
   CAPE     40    CIN    -11  Helic  99999     PW  99999
      1  23062      0  48.09 122.18     42  99999
      2  99999  99999  99999     66  99999  99999
      3           AWO                   12     kt
      9   9805     76     88     66    180      7
      4  10000  99999  99999  99999  99999  99999
      5   9785    104     88     64    187     13
      5   9732    153     84     62    190     15
      5   9633    234     79     59    198     19
      5   9503    350     69     53    205     23
      5   9328    503     59     42    211     26
      4   9250    568     55     37    212     26
      5   9113    686     47     29    215     27
      5   8883    893     33     19    218     25
      5   8636   1125     17      9    219     24
      4   8500   1254      9      3    219     24
      5   8360   1389      0     -4    218     23
      5   8035   1688    -20    -22    215     21
      5   7722   2026    -42    -44    204     19
      5   7339   2407    -68    -71    198     16
      4   7000   2773    -90   -106    208     16
      5   6943   2836    -94   -112    210     16
      5   6530   3320   -117   -158    214     20
      5   6071   3866   -148   -182    205     30
      5   5598   4467   -185   -203    184     32
      5   5135   5091   -227   -254    178     35
      4   5000   5286   -242   -271    177     36
      5   4725   5701   -275   -307    174     38
      5   4364   6284   -325   -357    168     38
      5   4022   6842   -373   -406    162     39
      4   4000   6877   -376   -409    162     39
      5   3709   7374   -422   -456    159     42
      5   3448   7882   -469   -502    161     48
      5   3209   8366   -502   -532    168     55
      4   3000   8798   -516   -543    175     60
      5   2986   8829   -517   -544    175     60
      5   2795   9274   -521   -567    179     58
      5   2609   9704   -522   -611    181     53
      4   2500   9974   -518   -653    182     51
      5   2441  10126   -515   -677    183     50
      5   2292  10537   -508   -741    185     51
      5   2154  10947   -502   -771    189     53
      5   2017  11376   -498   -787    194     54
      5   1882  11835   -499   -806    200     52
      5   1744  12329   -501   -821    206     49
      5   1606  12862   -503   -830    210     45
      4   1500  13313   -504   -837    215     43
      5   1471  13443   -504   -839    216     43
      5   1333  14080   -504   -847    221     40
      5   1198  14788   -502   -851    226     37
      5   1060  15582   -501   -855    226     32
      4   1000  15956   -499   -855    223     31
      5    923  16470   -497   -856    219     29
      5    796  17405   -491   -855    219     28
      4    700  18259   -490   -854    226     29
      5    695  18307   -490   -854    226     29
      5    611  19172   -482   -854    238     21
      5    534  20062   -479   -857    254     13
      4    500  20489   -481   -859    264     11
      5    461  21018   -484   -861    276      8
      5    395  22053   -465   -865    312      4
      5    333  23196   -455   -874     43      5
      5    275  24485   -435   -882     62     12
      5    220  25971   -439   -887     52     16
      5    170  27734   -437   -894     33     22
      5    123  29989   -414   -910      9     34

Op40 11 h forecast valid for grid point 4.7 nm / 185 deg from AWO:
Op40        11     18      Feb    2016
   CAPE     40    CIN    -13  Helic  99999     PW  99999
      1  23062      0  48.09 122.18     42  99999
      2  99999  99999  99999     66  99999  99999
      3           AWO                   12     kt
      9   9801     76     83     63    179      7
      4  10000  99999  99999  99999  99999  99999
      5   9764    104     83     61    185     13
      5   9729    153     81     60    188     15
      5   9628    233     75     55    195     20
      5   9499    350     67     47    204     24
      5   9324    502     60     33    211     26
      4   9250    565     56     28    213     26
      5   9109    685     48     18    216     27
      5   8876    893     34      6    219     25
      5   8636   1125     16     -5    219     24
      4   8500   1250      7    -13    219     23
      5   8354   1388     -2    -21    219     22
      5   8052   1686    -22    -39    217     20
      5   7714   2024    -45    -63    215     19
      5   7338   2405    -72    -94    212     20
      4   7000   2783    -99   -124    207     20
      5   6957   2832   -103   -128    206     20
      5   6523   3314   -132   -166    203     18
      5   6086   3857   -155   -194    198     25
      5   5595   4456   -190   -229    188     39
      5   5134   5079   -234   -272    182     42
      4   5000   5273   -248   -285    178     40
      5   4726   5687   -279   -314    171     36
      5   4360   6270   -325   -359    155     32
      5   4022   6827   -371   -406    143     32
      4   4000   6865   -375   -410    143     32
      5   3723   7360   -422   -456    138     33
      5   3449   7868   -470   -504    146     36
      5   3208   8351   -505   -532    165     48
      4   3000   8785   -517   -543    174     57
      5   2987   8813   -518   -544    175     58
      5   2796   9258   -519   -575    181     57
      5   2604   9690   -511   -631    183     51
      4   2500   9959   -505   -675    184     48
      5   2442  10114   -501   -700    185     47
      5   2291  10528   -498   -753    188     47
      5   2153  10939   -497   -773    192     48
      5   2018  11369   -495   -790    195     48
      5   1880  11829   -493   -810    200     46
      5   1743  12324   -491   -823    207     44
      5   1607  12859   -495   -833    214     42
      4   1500  13309   -497   -842    219     40
      5   1470  13442   -498   -844    220     39
      5   1334  14081   -497   -851    224     37
      5   1197  14790   -498   -853    227     35
      5   1060  15586   -498   -855    224     32
      4   1000  15957   -496   -855    221     32
      5    922  16476   -494   -856    218     32
      5    795  17411   -492   -855    219     32
      4    700  18264   -488   -854    228     30
      5    695  18313   -488   -854    228     30
